date,c1,c2,c3,p1,p2,p3,stability,c1_new
24-01-2024 00:00,-1.329706703,-1.080786161,-1.930104269,0.256189221,0.088092829,0.114060842,stable,-1.3296913349099992
24-01-2024 01:00,-1.348724141,-1.111172456,-0.996971838,0.838961361,0.930243976,0.448737899,unstable,-1.3487239499200008
24-01-2024 02:00,-1.389575071,-1.373418404,-1.624023969,0.228446556,0.487488041,0.60349346,stable,-1.3895854262599991
24-01-2024 03:00,-1.263339329,-1.551128508,-0.569878631,0.794178417,0.18009262,0.305326637,unstable,-1.2633352856000006
24-01-2024 04:00,-1.812188284,-0.838868491,-0.979027167,0.937371861,0.454391395,0.387924759,unstable,-1.812180169549999
24-01-2024 05:00,-1.557549287,-1.277309359,-1.132475894,0.232331206,0.201139111,0.058333779,unstable,-1.5575403870100004
24-01-2024 06:00,-1.375561311,-1.95945047,-1.305873443,0.572359747,0.643745496,0.125151335,unstable,-1.3755486618499992
24-01-2024 07:00,-1.364800975,-1.393236211,-0.552450965,0.947199202,0.658425564,0.877791254,unstable,-1.3647911768599996
24-01-2024 08:00,-1.018978827,-1.744324916,-0.722024891,0.886314389,0.809793696,0.951973416,unstable,-1.0189769890499998
24-01-2024 09:00,-1.413445554,-0.58730589,-1.70277922,0.644653057,0.968138332,0.515198397,unstable,-1.4134474161599986
24-01-2024 10:00,-1.868707994,-1.15624128,-1.151462125,0.133711731,0.456143618,0.28859174,stable,-1.868709249920001
24-01-2024 11:00,-1.36780233,-1.80616153,-1.563148443,0.720054849,0.450586748,0.427497779,unstable,-1.367807975070001
24-01-2024 12:00,-1.311573114,-1.010509175,-0.794259026,0.4631754,0.126623989,0.804570079,unstable,-1.3115537652299991
24-01-2024 13:00,-0.947511142,-0.566114264,-1.440050193,0.275605477,0.163238205,0.684656929,unstable,-0.9474912858200001
24-01-2024 14:00,-1.294331264,-1.560069505,-1.957041863,0.405949831,0.770717069,0.940929214,unstable,-1.2943315619399973
24-01-2024 15:00,-0.734548463,-1.026594133,-1.319973215,0.946022965,0.588039318,0.723714433,unstable,-0.7345287718900008
24-01-2024 16:00,-0.641175614,-0.907665497,-1.659067762,0.602782857,0.381621534,0.563708909,unstable,-0.6411684564099994
24-01-2024 17:00,-1.884783521,-0.728316915,-1.150550545,0.853533402,0.189232274,0.248604884,stable,-1.884787301540002
24-01-2024 18:00,-0.57976261,-0.513030891,-0.594562764,0.211885673,0.700664556,0.302757918,stable,-0.579766368720001
24-01-2024 19:00,-0.931309865,-1.906477938,-1.30087527,0.948272058,0.702263595,0.476813402,unstable,-0.9313023955300005
24-01-2024 20:00,-1.191132603,-1.935485992,-0.605543885,0.948956482,0.464895574,0.395696196,unstable,-1.1911341088700005
24-01-2024 21:00,-0.866030183,-1.069240557,-0.943154677,0.13603359,0.760383091,0.427100049,unstable,-0.8660152262200009
24-01-2024 22:00,-1.475921307,-1.591593198,-0.793274449,0.254715249,0.532528837,0.088324903,stable,-1.4758958656599974
24-01-2024 23:00,-1.219181614,-1.567799408,-1.875684488,0.537014424,0.132652569,0.294146073,unstable,-1.2191261618299993
25-01-2024 00:00,-1.493492415,-0.526196001,-0.8554318,0.476914691,0.764405412,0.12074653,unstable,-1.493499150690001
25-01-2024 01:00,-1.254779589,-0.938605084,-1.680769851,0.357684531,0.179734386,0.223531684,stable,-1.254786212519999
25-01-2024 02:00,-1.185029612,-1.355901676,-1.459441152,0.273954637,0.990003932,0.535159923,unstable,-1.1850280679499976
25-01-2024 03:00,-0.74708789,-0.726289599,-1.081377802,0.150776651,0.155757625,0.927020214,stable,-0.7471058067700009
25-01-2024 04:00,-1.829109877,-1.830856703,-1.107750041,0.835331577,0.703491942,0.727234263,unstable,-1.8291084852200006
25-01-2024 05:00,-1.533337744,-0.829617574,-1.679940761,0.191809084,0.199161579,0.750424569,stable,-1.533347157199998
25-01-2024 06:00,-0.902861739,-1.626553382,-1.801951016,0.657126025,0.598058363,0.553129173,stable,-0.9028790942500008
25-01-2024 07:00,-1.34790426,-1.577808601,-0.678727551,0.71765064,0.834389855,0.633361303,unstable,-1.3479209587300012
25-01-2024 08:00,-0.850822955,-1.569524407,-0.833399085,0.611424362,0.591843977,0.314782568,stable,-0.8508256269899995
25-01-2024 09:00,-1.012613103,-0.618023576,-0.618287844,0.823577564,0.280828916,0.698356715,unstable,-1.012625897220001
25-01-2024 10:00,-1.844915344,-1.818829858,-1.196923685,0.196658034,0.625081956,0.861759915,unstable,-1.8449123853999978
25-01-2024 11:00,-1.234382487,-1.874806904,-0.63368328,0.234557118,0.794530109,0.060630587,unstable,-1.234363561330001
25-01-2024 12:00,-1.073924296,-1.785994101,-1.458905722,0.534598336,0.45688451,0.504729656,unstable,-1.0739099816100008
25-01-2024 13:00,-1.25646936,-1.210111614,-1.006766765,0.580600669,0.088279448,0.623789189,unstable,-1.2564500667899987
25-01-2024 14:00,-1.020132151,-1.385680574,-1.596723583,0.132149431,0.290953992,0.831154294,unstable,-1.0201233243399996
25-01-2024 15:00,-1.896551507,-1.3654905,-0.882806925,0.524581158,0.272538546,0.958257813,unstable,-1.8965488797699996
25-01-2024 16:00,-0.930920909,-0.688665688,-1.356815005,0.84732299,0.316174909,0.62417214,unstable,-0.9309015947299989
25-01-2024 17:00,-1.597051604,-0.717586152,-1.506079611,0.121243703,0.411183773,0.599302134,unstable,-1.5970481904199998
25-01-2024 18:00,-0.539328877,-0.836783486,-1.926148633,0.117633052,0.184399357,0.391554458,unstable,-0.5393316749499996
25-01-2024 19:00,-0.911817244,-1.396830099,-1.475597906,0.73116758,0.634417567,0.985939177,unstable,-0.9118282178200009
25-01-2024 20:00,-1.324997619,-0.572035041,-0.943888934,0.540819729,0.963854849,0.688389533,unstable,-1.3250206755500011
25-01-2024 21:00,-0.504259302,-0.566840412,-1.080903555,0.833042243,0.368315031,0.720107913,unstable,-0.5042382384000007
25-01-2024 22:00,-0.675569076,-1.852190907,-0.782391185,0.694112519,0.232627798,0.640505941,stable,-0.6755059199299993
25-01-2024 23:00,-1.361993451,-1.955034146,-0.74394266,0.313980616,0.831877972,0.93141245,unstable,-1.3619936524000007
26-01-2024 00:00,-0.860999888,-0.888449941,-1.451422297,0.621127381,0.801157982,0.812887635,unstable,-0.8609778143799999
26-01-2024 01:00,-1.381757393,-0.981785701,-0.667907876,0.179347839,0.773858147,0.559520409,stable,-1.3818220171400015
26-01-2024 02:00,-1.184302313,-1.358896878,-1.848862875,0.824123537,0.06395371,0.107129305,unstable,-1.1842925283800005
26-01-2024 03:00,-0.662359346,-1.412898776,-1.549239148,0.531306138,0.323285222,0.388227162,unstable,-0.6623625621900008
26-01-2024 04:00,-1.312678826,-1.785830939,-1.312964275,0.702890148,0.272187218,0.179288649,stable,-1.3126814846299988
26-01-2024 05:00,-1.845315388,-0.811144428,-0.76619731,0.373550002,0.570878222,0.193071973,unstable,-1.8453156507300026
26-01-2024 06:00,-1.389458623,-1.819772486,-1.62079456,0.926072593,0.421362716,0.156307743,unstable,-1.3894679790799995
26-01-2024 07:00,-1.771099961,-0.797391376,-1.732134631,0.755244997,0.326601638,0.149828822,unstable,-1.7711054602300007
26-01-2024 08:00,-1.135839349,-1.858032026,-1.494703922,0.668646414,0.389765609,0.828013051,unstable,-1.135852316849999
26-01-2024 09:00,-0.988332363,-1.21109177,-0.891180716,0.834622894,0.75740048,0.119435864,unstable,-0.9883366261699992
26-01-2024 10:00,-0.613388533,-1.056902855,-1.768538562,0.870755757,0.190233956,0.933840588,unstable,-0.6134059281999994
26-01-2024 11:00,-1.513165574,-0.671249673,-1.701153995,0.677182388,0.293857624,0.685377286,unstable,-1.5131576680399998
26-01-2024 12:00,-0.691101416,-1.594893262,-1.125170791,0.470590999,0.723749282,0.533128051,unstable,-0.6910889167200002
26-01-2024 13:00,-0.942994588,-0.698273494,-1.745342283,0.429843844,0.08112255,0.944076415,stable,-0.942979428570001
26-01-2024 14:00,-0.614217366,-0.757695481,-1.376007697,0.479381677,0.550689553,0.093794824,stable,-0.6142541291999996
26-01-2024 15:00,-0.750480407,-1.130722968,-1.318114135,0.542416032,0.489233524,0.276483796,unstable,-0.7504763338199993
26-01-2024 16:00,-0.68577483,-0.590571259,-1.798498453,0.615367146,0.117031015,0.198736752,unstable,-0.6857717102199996
26-01-2024 17:00,-1.237065263,-1.563926924,-1.797614549,0.784032801,0.99337926,0.393955332,unstable,-1.2370730854100018
26-01-2024 18:00,-1.933748087,-1.146921626,-0.751860755,0.842241099,0.170401091,0.630082191,unstable,-1.9337372205700012
26-01-2024 19:00,-1.777862977,-1.689052808,-0.668170663,0.481401072,0.307241935,0.296939445,stable,-1.7778553472699996
26-01-2024 20:00,-1.41217682,-1.014246439,-0.697415537,0.814472555,0.92943442,0.844581369,unstable,-1.4121915352299999
26-01-2024 21:00,-1.427853772,-0.760323018,-0.792665031,0.962502053,0.762718557,0.827174413,unstable,-1.4278607633900011
26-01-2024 22:00,-1.178530588,-1.989329022,-1.51011123,0.732724325,0.896744054,0.346359308,stable,-1.1785216408800003
26-01-2024 23:00,-1.109926921,-1.063271452,-1.680434283,0.093232257,0.882565582,0.114169025,stable,-1.1099433844200015
27-01-2024 00:00,-0.869930703,-0.577127149,-1.201563008,0.573330622,0.910478473,0.245598659,stable,-0.8699317495800006
27-01-2024 01:00,-1.195402955,-0.907300207,-1.422927473,0.602415799,0.309771664,0.547947149,unstable,-1.1953877520400014
27-01-2024 02:00,-1.592641608,-1.687108696,-0.796960934,0.110348499,0.490088003,0.357090128,unstable,-1.5926038595799996
27-01-2024 03:00,-1.163709969,-1.838024152,-1.5876346,0.795863813,0.381148559,0.438571903,unstable,-1.1637162857499987
27-01-2024 04:00,-1.196369109,-1.250610119,-1.299840917,0.922573588,0.548449322,0.539063001,stable,-1.196386765100002
27-01-2024 05:00,-1.662763659,-1.985980204,-1.343474164,0.339862531,0.175786986,0.481839283,stable,-1.6627576059700007
27-01-2024 06:00,-1.945848832,-1.538915296,-1.296980528,0.141105196,0.227093072,0.166238501,unstable,-1.945803829790003
27-01-2024 07:00,-1.058332068,-0.523658266,-0.654613184,0.995311216,0.545572201,0.913733195,unstable,-1.0583374799000018
27-01-2024 08:00,-1.040219308,-0.953331009,-1.907927043,0.301469807,0.677273171,0.267816126,stable,-1.0402061185200002
27-01-2024 09:00,-0.991296833,-1.480922142,-0.9191831,0.793831063,0.939843966,0.38978392,unstable,-0.9913137698600012
27-01-2024 10:00,-1.172464983,-1.111545428,-1.721691064,0.565383179,0.496057778,0.634696227,stable,-1.1724801169199992
27-01-2024 11:00,-1.8920245,-0.961296202,-0.780670662,0.740321227,0.201888008,0.211566936,unstable,-1.8920389894200023
27-01-2024 12:00,-0.892763518,-1.440192557,-0.97933858,0.3991206,0.692515963,0.80909631,unstable,-0.892771847899999
27-01-2024 13:00,-0.74095754,-0.565186048,-1.6147502,0.172747984,0.138504869,0.516079993,unstable,-0.7409543040099987
27-01-2024 14:00,-0.634860677,-1.066490224,-1.742603698,0.147067655,0.311044013,0.927398753,stable,-0.6348450189699997
27-01-2024 15:00,-1.192650402,-1.274937633,-1.054169698,0.794623159,0.954114817,0.189299372,unstable,-1.1926516286199993
27-01-2024 16:00,-0.658517907,-1.112700318,-1.297167714,0.353322135,0.846262295,0.175793864,unstable,-0.6585328258399988
27-01-2024 17:00,-0.982879084,-1.361498709,-1.876775622,0.877870237,0.644539018,0.213497551,stable,-0.9828794546000001
27-01-2024 18:00,-1.030797307,-1.093371362,-1.959073441,0.392593169,0.771859239,0.723260132,stable,-1.0307885606200002
27-01-2024 19:00,-1.389073614,-1.012829337,-0.889329705,0.221919981,0.866507968,0.145785763,unstable,-1.3890708319099994
27-01-2024 20:00,-0.917296539,-1.868375544,-0.580316321,0.240891924,0.663370136,0.194262598,stable,-0.9173056812900007
27-01-2024 21:00,-0.95429513,-0.965919693,-1.657306369,0.20173492,0.642839133,0.919059382,unstable,-0.9542988283700008
27-01-2024 22:00,-1.170938543,-0.77470578,-1.260664365,0.319314773,0.683156129,0.113716797,unstable,-1.1709408301400004
27-01-2024 23:00,-1.411776148,-1.604059947,-1.603449737,0.573018438,0.50968734,0.687693865,unstable,-1.4117472110100011
28-01-2024 00:00,-0.782895453,-0.550014668,-0.648098006,0.098804616,0.571094921,0.449893234,stable,-0.7829090760500003
28-01-2024 01:00,-0.64483412,-0.514060248,-1.003172443,0.482667282,0.844469102,0.605329431,unstable,-0.6448827566799993
28-01-2024 02:00,-1.596223564,-1.24771477,-1.153101157,0.302003729,0.560809518,0.348636774,stable,-1.596152483470001
28-01-2024 03:00,-0.516587717,-1.047978712,-1.728958112,0.99441359,0.407209692,0.54248826,unstable,-0.51665269138
28-01-2024 04:00,-1.480987268,-0.59034409,-1.352232877,0.700864592,0.779941236,0.071883132,unstable,-1.4809853409600027
28-01-2024 05:00,-1.686717238,-1.535739148,-0.776354236,0.385473871,0.886870068,0.221101357,stable,-1.6867322548399997
28-01-2024 06:00,-1.632640447,-1.082259061,-1.9631565,0.827380257,0.558805083,0.97692791,unstable,-1.6326671669800001
28-01-2024 07:00,-1.626158756,-0.779893035,-0.645728006,0.218916412,0.071908483,0.560728454,stable,-1.6261732204499986
28-01-2024 08:00,-1.038481125,-1.94396609,-0.90343501,0.364300304,0.597725922,0.909304462,unstable,-1.0384573434100002
28-01-2024 09:00,-1.99217979,-1.736066399,-1.462740261,0.733418651,0.783871031,0.754206953,unstable,-1.9921766568999992
28-01-2024 10:00,-0.606554824,-1.55433156,-1.486474767,0.131904709,0.778193616,0.349967864,unstable,-0.6065439577200002
28-01-2024 11:00,-1.575254389,-0.682391724,-1.115608197,0.443505503,0.362431825,0.520138712,unstable,-1.5752331980599996
28-01-2024 12:00,-1.150509707,-1.54289262,-0.806165588,0.556588352,0.056532427,0.940676371,unstable,-1.1505283452600004
28-01-2024 13:00,-1.49966126,-1.056224618,-0.688255027,0.137797999,0.294391774,0.886418953,unstable,-1.4996317614600003
28-01-2024 14:00,-1.782090517,-1.489389966,-1.048453752,0.496835831,0.548110378,0.244283809,unstable,-1.7820746093700013
28-01-2024 15:00,-1.826670141,-1.544765334,-1.048694721,0.630257888,0.342186436,0.130767077,stable,-1.8266915958699983
28-01-2024 16:00,-1.826523345,-1.078293643,-1.399158456,0.498518034,0.811203776,0.880717695,unstable,-1.8264909890599992
28-01-2024 17:00,-0.713101332,-1.899553129,-1.792548819,0.179251874,0.379723447,0.94958911,stable,-0.7130892619399993
28-01-2024 18:00,-1.038333498,-0.558185761,-0.640526535,0.223145869,0.472766591,0.924043973,stable,-1.0383406805999997
28-01-2024 19:00,-1.831993961,-1.861239983,-1.295505825,0.398521781,0.411978587,0.441428082,unstable,-1.8319935087399981
28-01-2024 20:00,-1.357702266,-1.164312055,-0.959154914,0.337075974,0.397055984,0.999568128,stable,-1.35771215869
28-01-2024 21:00,-1.153865346,-1.048925959,-1.517336393,0.091772738,0.302840785,0.875331145,unstable,-1.1538675016899997
28-01-2024 22:00,-1.433229133,-1.325068834,-1.214564638,0.117275206,0.721002782,0.680410136,stable,-1.433190949830002
28-01-2024 23:00,-1.085110745,-1.761541096,-1.957691038,0.339808277,0.875694276,0.812387623,unstable,-1.085090431589999
29-01-2024 00:00,-1.172355767,-1.795869408,-1.18204211,0.401098313,0.060114299,0.514232324,unstable,-1.172391194739999
29-01-2024 01:00,-0.766192908,-1.059509389,-1.492780563,0.724325686,0.796972757,0.620736378,unstable,-0.7662043825399998
29-01-2024 02:00,-1.703915381,-1.817835575,-1.239153371,0.492471202,0.390500415,0.196466119,stable,-1.7039166175600011
29-01-2024 03:00,-0.707558949,-0.89139105,-1.374473348,0.933828469,0.867238023,0.132713914,unstable,-0.7075841229200011
29-01-2024 04:00,-1.709015323,-0.672253807,-0.718017042,0.79598831,0.287543896,0.098557058,stable,-1.7090227050900006
29-01-2024 05:00,-1.930744278,-1.166294953,-1.319831215,0.39022378,0.482710159,0.557099324,unstable,-1.9307366662299996
29-01-2024 06:00,-0.848032548,-0.534289951,-0.826661005,0.626996668,0.398482731,0.379283871,stable,-0.8479939033499996
29-01-2024 07:00,-1.357440315,-1.669871992,-1.646513265,0.514563129,0.059274763,0.16631958,stable,-1.3574243958800007
29-01-2024 08:00,-1.287277598,-1.212691112,-0.870020293,0.232552746,0.518541912,0.085213931,stable,-1.2872592484500012
29-01-2024 09:00,-1.392393585,-1.131365854,-0.844362512,0.438180753,0.16239929,0.997420204,unstable,-1.3923938945899985
29-01-2024 10:00,-1.028128529,-1.235448839,-0.751472846,0.573599344,0.763576221,0.276348699,unstable,-1.0281949057200015
29-01-2024 11:00,-1.871499627,-0.543043351,-0.763088457,0.10340328,0.784898079,0.57189311,unstable,-1.8714950834499988
29-01-2024 12:00,-1.653415026,-1.355101829,-0.880447577,0.264639378,0.254376716,0.275256877,stable,-1.653448273850001
29-01-2024 13:00,-1.825173056,-1.121208802,-1.194401858,0.370015269,0.05891277,0.882519707,unstable,-1.8251550917599986
29-01-2024 14:00,-1.70365267,-1.29392294,-0.881333307,0.058578472,0.786457316,0.114640593,unstable,-1.7036582779599994
29-01-2024 15:00,-0.741311163,-0.916676454,-1.15207878,0.465898016,0.453278563,0.463305254,unstable,-0.7413388822700001
29-01-2024 16:00,-0.529263932,-1.962946402,-1.810549541,0.771320099,0.356778511,0.833010787,unstable,-0.5291825439100003
29-01-2024 17:00,-1.86279534,-0.912221698,-0.745897275,0.935195905,0.879941604,0.795722916,unstable,-1.862793314619999
29-01-2024 18:00,-0.703837761,-0.961180028,-1.938470442,0.117707172,0.279504313,0.5800811,stable,-0.7038476136100009
29-01-2024 19:00,-1.885476447,-1.956326529,-1.942338542,0.421082969,0.880483331,0.557893942,stable,-1.885467654930001
29-01-2024 20:00,-1.419049937,-1.330053439,-1.216638891,0.276749189,0.624479472,0.089599244,unstable,-1.4190537144099995
29-01-2024 21:00,-1.643600461,-1.735536391,-1.700422328,0.719238968,0.8003748,0.147401461,stable,-1.6435577796800012
29-01-2024 22:00,-1.574124862,-0.801527343,-0.623217887,0.099610916,0.865360307,0.535657895,unstable,-1.5741392293999996
29-01-2024 23:00,-1.027872442,-1.209888821,-1.401985778,0.391620291,0.458666558,0.708631392,unstable,-1.0278810265500014
30-01-2024 00:00,-1.231929674,-0.535147287,-0.516624864,0.576478359,0.97716821,0.486571263,unstable,-1.2319583511400003
30-01-2024 01:00,-1.173633948,-1.644055848,-0.58085551,0.069275842,0.884788063,0.221058493,stable,-1.1736473953900013
30-01-2024 02:00,-0.587086018,-1.117862451,-1.170108241,0.611471194,0.437366052,0.753532569,stable,-0.5870556333699998
30-01-2024 03:00,-1.907549452,-1.493418371,-1.956321949,0.894385163,0.745285793,0.079037445,unstable,-1.9075672554100018
30-01-2024 04:00,-1.158463897,-1.615183363,-1.685320816,0.675454656,0.65427729,0.711995069,unstable,-1.158467358090001
30-01-2024 05:00,-0.601090764,-0.718031622,-1.954822662,0.103009432,0.574043157,0.267239472,stable,-0.6010557998000001
30-01-2024 06:00,-0.54209939,-1.639064082,-0.665664336,0.527308616,0.846375453,0.627514783,unstable,-0.5420911085499994
30-01-2024 07:00,-0.982639449,-1.315442973,-1.84449427,0.139102409,0.11884826,0.36778365,stable,-0.9826418899000003
30-01-2024 08:00,-1.606503274,-0.745570405,-0.894898261,0.075695849,0.871635628,0.579256942,unstable,-1.6064894893300012
30-01-2024 09:00,-0.678434265,-0.659192642,-1.827142272,0.638973139,0.735273659,0.428720644,unstable,-0.6784427497700004
30-01-2024 10:00,-1.066113105,-1.388389634,-1.735147133,0.591910304,0.90418882,0.880957509,unstable,-1.0661122343599994
30-01-2024 11:00,-1.130754155,-1.485560361,-1.220733292,0.756652953,0.179583999,0.846747947,unstable,-1.130757254440001
30-01-2024 12:00,-1.330518982,-0.619317371,-1.26847405,0.079473905,0.131098958,0.995150096,stable,-1.3305192304100004
30-01-2024 13:00,-0.597143486,-0.907468553,-1.306218298,0.467647357,0.315686279,0.988528877,stable,-0.5970711405300002
30-01-2024 14:00,-1.157433641,-1.162979472,-1.513679605,0.82311547,0.855509292,0.161125834,stable,-1.1574042498399992
30-01-2024 15:00,-1.424468478,-1.158232344,-0.942420566,0.890979675,0.390405153,0.15787724,unstable,-1.424482288449998
30-01-2024 16:00,-1.34683467,-1.368825574,-1.561558168,0.231221099,0.684717399,0.375463336,stable,-1.3468580196600017
30-01-2024 17:00,-1.554173182,-1.577639626,-1.467692652,0.435016391,0.916424214,0.40834299,unstable,-1.5541545462700006
30-01-2024 18:00,-1.801413603,-0.561868252,-1.388130884,0.59326284,0.559251059,0.301715527,stable,-1.8014111259099983
30-01-2024 19:00,-0.908077533,-1.845374258,-1.606788587,0.897922491,0.329966648,0.678382943,unstable,-0.9080875441099984
30-01-2024 20:00,-1.381013202,-1.688884262,-1.40732635,0.896544398,0.687931673,0.31077445,unstable,-1.3810480055699998
30-01-2024 21:00,-1.884818225,-1.753160981,-1.224646474,0.468795605,0.473749042,0.538459303,stable,-1.884799994790002
30-01-2024 22:00,-0.709101235,-0.515415834,-1.61006819,0.688684719,0.323807968,0.95796109,unstable,-0.7091119253799997
30-01-2024 23:00,-0.825915572,-0.57957618,-0.531002033,0.705947676,0.699380273,0.350867325,unstable,-0.8259175783999999
31-01-2024 00:00,-0.800153538,-1.957879802,-1.072883616,0.503173899,0.114772372,0.759039817,unstable,-0.8002418794100002
31-01-2024 01:00,-1.100006458,-1.954595721,-1.276148953,0.619189581,0.886672526,0.658743852,unstable,-1.0999854855699984
31-01-2024 02:00,-1.031664962,-0.879518082,-1.348693249,0.517308871,0.262834134,0.1390932,stable,-1.0316490432399996
31-01-2024 03:00,-1.35493259,-1.561648667,-0.970190914,0.565145883,0.53520739,0.55594275,unstable,-1.3549330344000006
31-01-2024 04:00,-0.861829434,-0.629752142,-1.747538719,0.482463619,0.85846361,0.230511068,unstable,-0.8618035430700004
31-01-2024 05:00,-0.699195936,-0.866936551,-1.069525904,0.632948638,0.152552612,0.941440465,unstable,-0.6991951528100004
31-01-2024 06:00,-0.895775768,-1.850551105,-1.291034107,0.663989286,0.244853916,0.541195369,unstable,-0.895785442329999
31-01-2024 07:00,-0.789707178,-0.982494499,-0.807184013,0.796978896,0.588828256,0.386864273,unstable,-0.7896905694300003
31-01-2024 08:00,-1.371956258,-1.440614512,-1.78555345,0.584287605,0.528710069,0.789737356,unstable,-1.3719720929399994
31-01-2024 09:00,-1.629036091,-1.578538576,-1.238199664,0.207741575,0.762868714,0.688636498,unstable,-1.6290404447499998
31-01-2024 10:00,-0.938313972,-1.050735581,-1.23734597,0.770991325,0.241744688,0.507841017,unstable,-0.93832275423
31-01-2024 11:00,-0.853967207,-0.847260531,-1.538099414,0.790963043,0.348198697,0.776355912,unstable,-0.8539848620399982
31-01-2024 12:00,-1.514661175,-0.578095964,-0.583394266,0.455052824,0.467351166,0.843389333,unstable,-1.5146711220399987
31-01-2024 13:00,-1.740581752,-1.77055152,-0.793208165,0.752729296,0.147058913,0.697733767,unstable,-1.7405735995199985
31-01-2024 14:00,-1.822566883,-0.764502928,-0.504408053,0.186670029,0.64925039,0.477459082,unstable,-1.822570204809999
31-01-2024 15:00,-1.177643352,-1.088384327,-1.143299156,0.970239439,0.423673291,0.71113862,unstable,-1.17768118968
31-01-2024 16:00,-1.949467962,-1.608663901,-1.324299935,0.131468204,0.788984351,0.383998016,stable,-1.9494754903899996
31-01-2024 17:00,-1.607852841,-1.992958964,-1.479451813,0.788161317,0.805946141,0.81642706,unstable,-1.6078582559100005
31-01-2024 18:00,-1.210445854,-1.739244591,-1.546249815,0.072210211,0.785276514,0.184545794,unstable,-1.2104639496799996
31-01-2024 19:00,-1.418345098,-0.650122459,-1.1150696,0.168570599,0.790335225,0.211191302,stable,-1.418339306830002
31-01-2024 20:00,-0.523517517,-0.804252037,-1.220759207,0.670863823,0.084878031,0.329818334,unstable,-0.5235164820899993
31-01-2024 21:00,-0.812441119,-0.906500975,-1.737938649,0.139166099,0.561913441,0.188042765,stable,-0.8124623783299993
31-01-2024 22:00,-1.886816093,-1.194045152,-1.177345373,0.663950058,0.096742805,0.540615356,stable,-1.8867980293500006
31-01-2024 23:00,-1.087134422,-1.201095228,-1.12686258,0.247413759,0.990404472,0.183469097,unstable,-1.087117413740001
01-02-2024 00:00,-1.809144254,-1.940327969,-1.667576282,0.635094087,0.121142772,0.712583812,unstable,-1.8091516421499987
01-02-2024 01:00,-1.323074767,-1.071677303,-1.639554307,0.358334272,0.577689442,0.306635027,stable,-1.3230689303799994
01-02-2024 02:00,-0.555399387,-0.523021213,-0.56443904,0.640147048,0.762949652,0.299144888,stable,-0.5554047052500005
01-02-2024 03:00,-0.81878215,-0.702082881,-0.646498253,0.582920468,0.497785533,0.05813471,unstable,-0.8187800558699998
01-02-2024 04:00,-1.170536363,-1.920639953,-1.006556881,0.827792402,0.887842898,0.133409509,unstable,-1.170531681609999
01-02-2024 05:00,-0.657883617,-1.173839012,-0.533149744,0.772185211,0.654822834,0.450541517,unstable,-0.6578832942000001
01-02-2024 06:00,-1.168511392,-1.697625298,-1.792964184,0.249217155,0.951084638,0.940593346,stable,-1.1685255198199997
01-02-2024 07:00,-1.871726035,-1.468352836,-1.39300182,0.483919218,0.157152893,0.355277316,stable,-1.8717166441699982
01-02-2024 08:00,-1.658604301,-1.766801532,-1.19527574,0.154312942,0.740428813,0.587031314,stable,-1.6585945537599975
01-02-2024 09:00,-1.53410128,-1.670159293,-0.842553203,0.746681719,0.730501459,0.230628312,stable,-1.5340452805900018
01-02-2024 10:00,-1.529704939,-0.850423025,-0.65853774,0.715598154,0.285570956,0.732569105,stable,-1.5296914720299992
01-02-2024 11:00,-0.703468282,-1.984211856,-1.536095788,0.840546225,0.941157259,0.298684582,unstable,-0.703443863750001
01-02-2024 12:00,-1.894365576,-0.80353271,-1.039418646,0.362383863,0.892274893,0.923438022,unstable,-1.8944030695
01-02-2024 13:00,-1.376342354,-1.382561595,-1.647751699,0.091955532,0.531207724,0.569249143,unstable,-1.3763468525
01-02-2024 14:00,-1.955957416,-0.952640889,-1.017063118,0.056493537,0.23118628,0.266878019,stable,-1.9559600528299972
01-02-2024 15:00,-1.134842681,-0.529436048,-1.337482837,0.759488737,0.085698605,0.847756203,unstable,-1.1348512763899996
01-02-2024 16:00,-0.646030713,-1.299659587,-1.127948039,0.399742656,0.785875295,0.284991898,unstable,-0.6460278329500003
01-02-2024 17:00,-0.957277626,-1.586978584,-1.901239754,0.615306278,0.281683048,0.20960358,stable,-0.9572394753500008
01-02-2024 18:00,-1.111381951,-1.5471147,-1.614056345,0.194099194,0.174387403,0.939438111,unstable,-1.1113941554
01-02-2024 19:00,-1.591041152,-1.404541097,-1.783654343,0.100900034,0.145138429,0.192977207,stable,-1.5910593970200018
01-02-2024 20:00,-0.668630992,-1.849978182,-1.974580297,0.954180957,0.529280105,0.593461837,unstable,-0.6686097094599992
01-02-2024 21:00,-0.916196631,-1.867487157,-1.078347458,0.946512009,0.617716928,0.626619691,unstable,-0.9162055974400007
01-02-2024 22:00,-0.753015849,-1.687367272,-1.370082095,0.401922663,0.600932764,0.893844693,unstable,-0.7529572867599998
01-02-2024 23:00,-0.531938379,-1.661614205,-0.874727699,0.859714882,0.221778644,0.125875387,stable,-0.5319554874500007
02-02-2024 00:00,-0.962702908,-1.886331158,-0.542730889,0.663224966,0.75604336,0.545839833,unstable,-0.9626955064899987
02-02-2024 01:00,-0.900468927,-0.751045962,-1.041481958,0.224029407,0.198355376,0.494683815,unstable,-0.9004717766300004
02-02-2024 02:00,-0.584405089,-0.546182779,-1.147980321,0.620524663,0.268161016,0.229558137,stable,-0.5844033946099999
02-02-2024 03:00,-1.717368538,-0.940624059,-1.189961885,0.727018739,0.771576608,0.148626988,unstable,-1.7173495725599992
