date,c1,c2,c3,p1,p2,p3,stability
22-01-2024 02:00,-1.098296679,-0.637946802,-0.8727717103599989,0.720136258,0.670055376,0.08391856,unstable
22-01-2024 03:00,-0.739741137,-1.187519719,-0.8161068431000007,0.493871391,0.412904141,0.904590511,unstable
22-01-2024 04:00,-0.835844757,-1.732364312,-1.3086696725999991,0.080082495,0.955351013,0.650119791,unstable
22-01-2024 05:00,-1.202158372,-1.489212273,-0.9870154885900005,0.101725591,0.953077858,0.467783656,unstable
22-01-2024 06:00,-0.582885104,-1.943580275,-0.6279488797800004,0.334398784,0.202043557,0.915993156,unstable
22-01-2024 07:00,-1.402793751,-1.950394681,-0.96808165217,0.186913202,0.218797412,0.75633027,unstable
22-01-2024 08:00,-0.918094841,-1.438026412,-1.6516093253700026,0.720542159,0.265500935,0.517442623,stable
22-01-2024 09:00,-1.60393351,-1.26295978,-0.9535475104200003,0.942196909,0.762322782,0.928518357,unstable
22-01-2024 10:00,-1.303673393,-1.229490388,-0.8755972616200006,0.119203632,0.978670809,0.578597263,stable
22-01-2024 11:00,-0.871747428,-1.278748504,-1.6463335285999994,0.281991417,0.114257989,0.912998528,unstable
22-01-2024 12:00,-1.170056039,-1.780604817,-1.6386731096300013,0.223367555,0.414370067,0.485983501,unstable
22-01-2024 13:00,-1.965828456,-1.283425084,-1.6135733726299981,0.289833427,0.072627813,0.940805797,stable
22-01-2024 14:00,-1.172038327,-1.176821471,-0.5419819321800002,0.828139331,0.438786445,0.322194597,unstable
22-01-2024 15:00,-1.893817914,-0.509465085,-0.6073581798699998,0.142082171,0.723254574,0.706863474,unstable
22-01-2024 16:00,-1.101592035,-0.836033334,-1.0795956680800016,0.85343609,0.854009651,0.206258647,unstable
22-01-2024 17:00,-1.411906926,-1.306814612,-0.7421585441799996,0.462190597,0.406265578,0.313851087,unstable
22-01-2024 18:00,-0.858379297,-0.698809165,-1.1722750318600017,0.071040651,0.261091419,0.970079094,unstable
22-01-2024 19:00,-1.25584854,-1.551681535,-1.5291984282499995,0.219563199,0.276881198,0.409081024,stable
22-01-2024 20:00,-1.919256281,-1.91156689,-1.6236663164999994,0.719666059,0.885223222,0.743159742,unstable
22-01-2024 21:00,-0.991624661,-1.142663464,-0.8019533959899994,0.594500056,0.251482316,0.895717759,stable
22-01-2024 22:00,-1.126996504,-1.43784264,-1.4363134803100004,0.32059958,0.928867286,0.324340563,unstable
22-01-2024 23:00,-0.510666151,-1.253581809,-1.8263574401400007,0.725274593,0.524802773,0.356035784,unstable
23-01-2024 00:00,-0.969029418,-1.342086716,-0.6993429920800005,0.676367756,0.835562474,0.893924478,unstable
23-01-2024 01:00,-1.464603575,-1.435057488,-1.40079882642,0.898247611,0.343737668,0.460622912,unstable
23-01-2024 02:00,-1.847685398,-0.613982958,-0.8823596269799993,0.761865349,0.939218464,0.476940417,stable
23-01-2024 03:00,-0.546113322,-1.116780219,-1.1138838208900004,0.745483875,0.628934529,0.365161749,unstable
23-01-2024 04:00,-0.725019777,-1.274336313,-1.3314707792000022,0.913810535,0.43296346,0.428535455,stable
23-01-2024 05:00,-1.99464865,-0.713126314,-1.8011688918500013,0.244543183,0.24243381,0.947584819,stable
23-01-2024 06:00,-1.086318301,-1.632447471,-0.50500008247,0.882100537,0.977663016,0.462251082,unstable
23-01-2024 07:00,-1.183893969,-0.64220954,-1.590361097690002,0.957496663,0.877875549,0.42666615,stable
23-01-2024 08:00,-1.717120091,-0.584640826,-0.6379737575600004,0.789359165,0.833185075,0.778086591,unstable
23-01-2024 09:00,-1.989893681,-0.609232549,-1.0001862119499996,0.909535753,0.642954361,0.729492275,stable
23-01-2024 10:00,-1.688676983,-1.890512998,-0.925070631199999,0.245041595,0.890180546,0.922700953,unstable
23-01-2024 11:00,-0.502638061,-1.76553365,-1.037019954100001,0.706126061,0.553107393,0.850865401,unstable
23-01-2024 12:00,-1.828668714,-1.361283355,-1.6300864079200008,0.98046462,0.906731006,0.463000515,unstable
23-01-2024 13:00,-0.609311121,-1.417923623,-0.7879970259399998,0.564429846,0.573990823,0.534639837,stable
23-01-2024 14:00,-1.869570538,-0.772779595,-1.5790186501499992,0.976468653,0.464504916,0.331694765,unstable
23-01-2024 15:00,-1.031267042,-1.967218509,-1.9199011822199972,0.925056441,0.542640408,0.982948843,unstable
23-01-2024 16:00,-0.878887657,-1.277973574,-1.1791692934100002,0.1641245,0.317710494,0.215846969,stable
23-01-2024 17:00,-0.632931909,-0.967453654,-0.6029880139999997,0.116421951,0.515626178,0.794456088,unstable
23-01-2024 18:00,-0.901718997,-0.712345013,-1.625221749539999,0.587893079,0.321273623,0.700564185,unstable
23-01-2024 19:00,-1.117000576,-0.966438536,-0.7724841288399995,0.681712975,0.141450346,0.825273848,unstable
23-01-2024 20:00,-1.52230316,-1.648845706,-1.6165127642800001,0.396946269,0.868342512,0.517947104,unstable
23-01-2024 21:00,-0.999110842,-1.341639472,-0.592315124110001,0.16661263,0.874727745,0.43200922,unstable
23-01-2024 22:00,-1.28542745,-1.530091029,-0.5445349500800011,0.34192445,0.247366318,0.756715372,unstable
23-01-2024 23:00,-1.306878685,-0.536391884,-1.6842104580200004,0.295409377,0.821695316,0.128247388,stable
24-01-2024 00:00,-1.329706703,-1.080786161,-1.9301038821299994,0.256189221,0.088092829,0.114060842,stable
24-01-2024 01:00,-1.348724141,-1.111172456,-0.9969799484899988,0.838961361,0.930243976,0.448737899,unstable
24-01-2024 02:00,-1.389575071,-1.373418404,-1.62401683302,0.228446556,0.487488041,0.60349346,stable
24-01-2024 03:00,-1.263339329,-1.551128508,-0.5698814814700007,0.794178417,0.18009262,0.305326637,unstable
24-01-2024 04:00,-1.812188284,-0.838868491,-0.9790403192499992,0.937371861,0.454391395,0.387924759,unstable
24-01-2024 05:00,-1.557549287,-1.277309359,-1.1324828507299984,0.232331206,0.201139111,0.058333779,unstable
24-01-2024 06:00,-1.375561311,-1.95945047,-1.3058831021399984,0.572359747,0.643745496,0.125151335,unstable
24-01-2024 07:00,-1.364800975,-1.393236211,-0.5524762561499996,0.947199202,0.658425564,0.877791254,unstable
24-01-2024 08:00,-1.018978827,-1.744324916,-0.722054528049999,0.886314389,0.809793696,0.951973416,unstable
24-01-2024 09:00,-1.413445554,-0.58730589,-1.702781554069999,0.644653057,0.968138332,0.515198397,unstable
24-01-2024 10:00,-1.868707994,-1.15624128,-1.1514507610799989,0.133711731,0.456143618,0.28859174,stable
24-01-2024 11:00,-1.36780233,-1.80616153,-1.5631571930399992,0.720054849,0.450586748,0.427497779,unstable
24-01-2024 12:00,-1.311573114,-1.010509175,-0.7942518391200001,0.4631754,0.126623989,0.804570079,unstable
24-01-2024 13:00,-0.947511142,-0.566114264,-1.4400322072100002,0.275605477,0.163238205,0.684656929,unstable
24-01-2024 14:00,-1.294331264,-1.560069505,-1.9570327474299993,0.405949831,0.770717069,0.940929214,unstable
24-01-2024 15:00,-0.734548463,-1.026594133,-1.3199785309200007,0.946022965,0.588039318,0.723714433,unstable
24-01-2024 16:00,-0.641175614,-0.907665497,-1.6590391802099997,0.602782857,0.381621534,0.563708909,unstable
24-01-2024 17:00,-1.884783521,-0.728316915,-1.1504765076100003,0.853533402,0.189232274,0.248604884,stable
24-01-2024 18:00,-0.57976261,-0.513030891,-0.5945369364599999,0.211885673,0.700664556,0.302757918,stable
24-01-2024 19:00,-0.931309865,-1.906477938,-1.3008657915600015,0.948272058,0.702263595,0.476813402,unstable
24-01-2024 20:00,-1.191132603,-1.935485992,-0.6055452765200002,0.948956482,0.464895574,0.395696196,unstable
24-01-2024 21:00,-0.866030183,-1.069240557,-0.9431342956499992,0.13603359,0.760383091,0.427100049,unstable
24-01-2024 22:00,-1.475921307,-1.591593198,-0.79328506921,0.254715249,0.532528837,0.088324903,stable
24-01-2024 23:00,-1.219181614,-1.567799408,-1.8756628236499981,0.537014424,0.132652569,0.294146073,unstable
25-01-2024 00:00,-1.493492415,-0.526196001,-0.855446414520001,0.476914691,0.764405412,0.12074653,unstable
25-01-2024 01:00,-1.254779589,-0.938605084,-1.680764629520001,0.357684531,0.179734386,0.223531684,stable
25-01-2024 02:00,-1.185029612,-1.355901676,-1.4594642051799993,0.273954637,0.990003932,0.535159923,unstable
25-01-2024 03:00,-0.74708789,-0.726289599,-1.0813831101400009,0.150776651,0.155757625,0.927020214,stable
25-01-2024 04:00,-1.829109877,-1.830856703,-1.1077541233600015,0.835331577,0.703491942,0.727234263,unstable
25-01-2024 05:00,-1.533337744,-0.829617574,-1.6799465744799988,0.191809084,0.199161579,0.750424569,stable
25-01-2024 06:00,-0.902861739,-1.626553382,-1.8019289155399998,0.657126025,0.598058363,0.553129173,stable
25-01-2024 07:00,-1.34790426,-1.577808601,-0.6787334662400011,0.71765064,0.834389855,0.633361303,unstable
25-01-2024 08:00,-0.850822955,-1.569524407,-0.8333933704200001,0.611424362,0.591843977,0.314782568,stable
25-01-2024 09:00,-1.012613103,-0.618023576,-0.6183203217200007,0.823577564,0.280828916,0.698356715,unstable
25-01-2024 10:00,-1.844915344,-1.818829858,-1.1969022621799998,0.196658034,0.625081956,0.861759915,unstable
25-01-2024 11:00,-1.234382487,-1.874806904,-0.6336837225099996,0.234557118,0.794530109,0.060630587,unstable
25-01-2024 12:00,-1.073924296,-1.785994101,-1.4588474982499995,0.534598336,0.45688451,0.504729656,unstable
25-01-2024 13:00,-1.25646936,-1.210111614,-1.0067848435699986,0.580600669,0.088279448,0.623789189,unstable
25-01-2024 14:00,-1.020132151,-1.385680574,-1.5967298155,0.132149431,0.290953992,0.831154294,unstable
25-01-2024 15:00,-1.896551507,-1.3654905,-0.8828046414299989,0.524581158,0.272538546,0.958257813,unstable
25-01-2024 16:00,-0.930920909,-0.688665688,-1.3568273971599998,0.84732299,0.316174909,0.62417214,unstable
25-01-2024 17:00,-1.597051604,-0.717586152,-1.50610871111,0.121243703,0.411183773,0.599302134,unstable
25-01-2024 18:00,-0.539328877,-0.836783486,-1.9261381369299988,0.117633052,0.184399357,0.391554458,unstable
25-01-2024 19:00,-0.911817244,-1.396830099,-1.4755621943499997,0.73116758,0.634417567,0.985939177,unstable
25-01-2024 20:00,-1.324997619,-0.572035041,-0.9438663410399992,0.540819729,0.963854849,0.688389533,unstable
25-01-2024 21:00,-0.504259302,-0.566840412,-1.0808802924400007,0.833042243,0.368315031,0.720107913,unstable
25-01-2024 22:00,-0.675569076,-1.852190907,-0.7824030832000006,0.694112519,0.232627798,0.640505941,stable
25-01-2024 23:00,-1.361993451,-1.955034146,-0.7439467852700002,0.313980616,0.831877972,0.93141245,unstable
26-01-2024 00:00,-0.860999888,-0.888449941,-1.4514179348999976,0.621127381,0.801157982,0.812887635,unstable
26-01-2024 01:00,-1.381757393,-0.981785701,-0.6679088427800005,0.179347839,0.773858147,0.559520409,stable
26-01-2024 02:00,-1.184302313,-1.358896878,-1.8488195877199982,0.824123537,0.06395371,0.107129305,unstable
26-01-2024 03:00,-0.662359346,-1.412898776,-1.5492443600899994,0.531306138,0.323285222,0.388227162,unstable
26-01-2024 04:00,-1.312678826,-1.785830939,-1.3129711569699996,0.702890148,0.272187218,0.179288649,stable
26-01-2024 05:00,-1.845315388,-0.811144428,-0.7662002609400007,0.373550002,0.570878222,0.193071973,unstable
26-01-2024 06:00,-1.389458623,-1.819772486,-1.6208045921199983,0.926072593,0.421362716,0.156307743,unstable
26-01-2024 07:00,-1.771099961,-0.797391376,-1.7321406824800005,0.755244997,0.326601638,0.149828822,unstable
26-01-2024 08:00,-1.135839349,-1.858032026,-1.4946928390800012,0.668646414,0.389765609,0.828013051,unstable
26-01-2024 09:00,-0.988332363,-1.21109177,-0.8911985132799994,0.834622894,0.75740048,0.119435864,unstable
26-01-2024 10:00,-0.613388533,-1.056902855,-1.7685304663000023,0.870755757,0.190233956,0.933840588,unstable
26-01-2024 11:00,-1.513165574,-0.671249673,-1.7011736813999991,0.677182388,0.293857624,0.685377286,unstable
26-01-2024 12:00,-0.691101416,-1.594893262,-1.12516228947,0.470590999,0.723749282,0.533128051,unstable
26-01-2024 13:00,-0.942994588,-0.698273494,-1.7453390673900022,0.429843844,0.08112255,0.944076415,stable
26-01-2024 14:00,-0.614217366,-0.757695481,-1.3760059572200014,0.479381677,0.550689553,0.093794824,stable
26-01-2024 15:00,-0.750480407,-1.130722968,-1.31810415991,0.542416032,0.489233524,0.276483796,unstable
26-01-2024 16:00,-0.68577483,-0.590571259,-1.7984564263400018,0.615367146,0.117031015,0.198736752,unstable
26-01-2024 17:00,-1.237065263,-1.563926924,-1.7976233491000015,0.784032801,0.99337926,0.393955332,unstable
26-01-2024 18:00,-1.933748087,-1.146921626,-0.7518582957000004,0.842241099,0.170401091,0.630082191,unstable
26-01-2024 19:00,-1.777862977,-1.689052808,-0.6681696482199997,0.481401072,0.307241935,0.296939445,stable
26-01-2024 20:00,-1.41217682,-1.014246439,-0.6974172110599993,0.814472555,0.92943442,0.844581369,unstable
26-01-2024 21:00,-1.427853772,-0.760323018,-0.7926938490199992,0.962502053,0.762718557,0.827174413,unstable
26-01-2024 22:00,-1.178530588,-1.989329022,-1.510134370380002,0.732724325,0.896744054,0.346359308,stable
26-01-2024 23:00,-1.109926921,-1.063271452,-1.6804304327999993,0.093232257,0.882565582,0.114169025,stable
27-01-2024 00:00,-0.869930703,-0.577127149,-1.201549898999999,0.573330622,0.910478473,0.245598659,stable
27-01-2024 01:00,-1.195402955,-0.907300207,-1.4229407911599994,0.602415799,0.309771664,0.547947149,unstable
27-01-2024 02:00,-1.592641608,-1.687108696,-0.7969804716199991,0.110348499,0.490088003,0.357090128,unstable
27-01-2024 03:00,-1.163709969,-1.838024152,-1.5876422722400003,0.795863813,0.381148559,0.438571903,unstable
27-01-2024 04:00,-1.196369109,-1.250610119,-1.2998416556899988,0.922573588,0.548449322,0.539063001,stable
27-01-2024 05:00,-1.662763659,-1.985980204,-1.3434771400399996,0.339862531,0.175786986,0.481839283,stable
27-01-2024 06:00,-1.945848832,-1.538915296,-1.2970114529500012,0.141105196,0.227093072,0.166238501,unstable
27-01-2024 07:00,-1.058332068,-0.523658266,-0.6546079398399993,0.995311216,0.545572201,0.913733195,unstable
27-01-2024 08:00,-1.040219308,-0.953331009,-1.9079255489200007,0.301469807,0.677273171,0.267816126,stable
27-01-2024 09:00,-0.991296833,-1.480922142,-0.9191751662599992,0.793831063,0.939843966,0.38978392,unstable
27-01-2024 10:00,-1.172464983,-1.111545428,-1.7216784496199993,0.565383179,0.496057778,0.634696227,stable
27-01-2024 11:00,-1.8920245,-0.961296202,-0.7806730176500003,0.740321227,0.201888008,0.211566936,unstable
27-01-2024 12:00,-0.892763518,-1.440192557,-0.9793350673699998,0.3991206,0.692515963,0.80909631,unstable
27-01-2024 13:00,-0.74095754,-0.565186048,-1.6147466280200014,0.172747984,0.138504869,0.516079993,unstable
27-01-2024 14:00,-0.634860677,-1.066490224,-1.7426241276700016,0.147067655,0.311044013,0.927398753,stable
27-01-2024 15:00,-1.192650402,-1.274937633,-1.0541733810299994,0.794623159,0.954114817,0.189299372,unstable
27-01-2024 16:00,-0.658517907,-1.112700318,-1.297151989669999,0.353322135,0.846262295,0.175793864,unstable
27-01-2024 17:00,-0.982879084,-1.361498709,-1.8767862082999975,0.877870237,0.644539018,0.213497551,stable
27-01-2024 18:00,-1.030797307,-1.093371362,-1.959062136399997,0.392593169,0.771859239,0.723260132,stable
27-01-2024 19:00,-1.389073614,-1.012829337,-0.88932348413,0.221919981,0.866507968,0.145785763,unstable
27-01-2024 20:00,-0.917296539,-1.868375544,-0.5802735149800001,0.240891924,0.663370136,0.194262598,stable
27-01-2024 21:00,-0.95429513,-0.965919693,-1.6573365893199976,0.20173492,0.642839133,0.919059382,unstable
27-01-2024 22:00,-1.170938543,-0.77470578,-1.260635806629999,0.319314773,0.683156129,0.113716797,unstable
27-01-2024 23:00,-1.411776148,-1.604059947,-1.6034528967400012,0.573018438,0.50968734,0.687693865,unstable
28-01-2024 00:00,-0.782895453,-0.550014668,-0.6480739477699997,0.098804616,0.571094921,0.449893234,stable
28-01-2024 01:00,-0.64483412,-0.514060248,-1.0031821260799993,0.482667282,0.844469102,0.605329431,unstable
28-01-2024 02:00,-1.596223564,-1.24771477,-1.1530964037999991,0.302003729,0.560809518,0.348636774,stable
28-01-2024 03:00,-0.516587717,-1.047978712,-1.728933504489998,0.99441359,0.407209692,0.54248826,unstable
28-01-2024 04:00,-1.480987268,-0.59034409,-1.3522418311800013,0.700864592,0.779941236,0.071883132,unstable
28-01-2024 05:00,-1.686717238,-1.535739148,-0.776339361250001,0.385473871,0.886870068,0.221101357,stable
28-01-2024 06:00,-1.632640447,-1.082259061,-1.9631309169699989,0.827380257,0.558805083,0.97692791,unstable
28-01-2024 07:00,-1.626158756,-0.779893035,-0.6456830228599992,0.218916412,0.071908483,0.560728454,stable
28-01-2024 08:00,-1.038481125,-1.94396609,-0.9034114179299997,0.364300304,0.597725922,0.909304462,unstable
28-01-2024 09:00,-1.99217979,-1.736066399,-1.4627265564099978,0.733418651,0.783871031,0.754206953,unstable
28-01-2024 10:00,-0.606554824,-1.55433156,-1.4863962030200009,0.131904709,0.778193616,0.349967864,unstable
28-01-2024 11:00,-1.575254389,-0.682391724,-1.1155946334700002,0.443505503,0.362431825,0.520138712,unstable
28-01-2024 12:00,-1.150509707,-1.54289262,-0.8061764193299994,0.556588352,0.056532427,0.940676371,unstable
28-01-2024 13:00,-1.49966126,-1.056224618,-0.6882568021799992,0.137797999,0.294391774,0.886418953,unstable
28-01-2024 14:00,-1.782090517,-1.489389966,-1.0484377183600007,0.496835831,0.548110378,0.244283809,unstable
28-01-2024 15:00,-1.826670141,-1.544765334,-1.0486816900300007,0.630257888,0.342186436,0.130767077,stable
28-01-2024 16:00,-1.826523345,-1.078293643,-1.3991670855420002,0.498518034,0.811203776,0.880717695,unstable
28-01-2024 17:00,-0.713101332,-1.899553129,-1.792559337769999,0.179251874,0.379723447,0.94958911,stable
28-01-2024 18:00,-1.038333498,-0.558185761,-0.6405283716299999,0.223145869,0.472766591,0.924043973,stable
28-01-2024 19:00,-1.831993961,-1.861239983,-1.2955380228000013,0.398521781,0.411978587,0.441428082,unstable
28-01-2024 20:00,-1.357702266,-1.164312055,-0.9591430729799992,0.337075974,0.397055984,0.999568128,stable
28-01-2024 21:00,-1.153865346,-1.048925959,-1.517346374369998,0.091772738,0.302840785,0.875331145,unstable
28-01-2024 22:00,-1.433229133,-1.325068834,-1.21453691595,0.117275206,0.721002782,0.680410136,stable
28-01-2024 23:00,-1.085110745,-1.761541096,-1.9576908057100013,0.339808277,0.875694276,0.812387623,unstable
29-01-2024 00:00,-1.172355767,-1.795869408,-1.1820565564799983,0.401098313,0.060114299,0.514232324,unstable
29-01-2024 01:00,-0.766192908,-1.059509389,-1.492778975549998,0.724325686,0.796972757,0.620736378,unstable
29-01-2024 02:00,-1.703915381,-1.817835575,-1.2391653430000007,0.492471202,0.390500415,0.196466119,stable
29-01-2024 03:00,-0.707558949,-0.89139105,-1.374462233149999,0.933828469,0.867238023,0.132713914,unstable
29-01-2024 04:00,-1.709015323,-0.672253807,-0.7180423435099997,0.79598831,0.287543896,0.098557058,stable
29-01-2024 05:00,-1.930744278,-1.166294953,-1.3198370888199984,0.39022378,0.482710159,0.557099324,unstable
29-01-2024 06:00,-0.848032548,-0.534289951,-0.8266799329699994,0.626996668,0.398482731,0.379283871,stable
29-01-2024 07:00,-1.357440315,-1.669871992,-1.646524563610001,0.514563129,0.059274763,0.16631958,stable
29-01-2024 08:00,-1.287277598,-1.212691112,-0.8700136872899996,0.232552746,0.518541912,0.085213931,stable
29-01-2024 09:00,-1.392393585,-1.131365854,-0.8443620335900006,0.438180753,0.16239929,0.997420204,unstable
29-01-2024 10:00,-1.028128529,-1.235448839,-0.7514844582199994,0.573599344,0.763576221,0.276348699,unstable
29-01-2024 11:00,-1.871499627,-0.543043351,-0.7630795556900003,0.10340328,0.784898079,0.57189311,unstable
29-01-2024 12:00,-1.653415026,-1.355101829,-0.880454104089999,0.264639378,0.254376716,0.275256877,stable
29-01-2024 13:00,-1.825173056,-1.121208802,-1.1944147321700012,0.370015269,0.05891277,0.882519707,unstable
29-01-2024 14:00,-1.70365267,-1.29392294,-0.8813341419900005,0.058578472,0.786457316,0.114640593,unstable
29-01-2024 15:00,-0.741311163,-0.916676454,-1.1520741590399985,0.465898016,0.453278563,0.463305254,unstable
29-01-2024 16:00,-0.529263932,-1.962946402,-1.8105674226400015,0.771320099,0.356778511,0.833010787,unstable
29-01-2024 17:00,-1.86279534,-0.912221698,-0.7459052287499994,0.935195905,0.879941604,0.795722916,unstable
29-01-2024 18:00,-0.703837761,-0.961180028,-1.9384755432600003,0.117707172,0.279504313,0.5800811,stable
29-01-2024 19:00,-1.885476447,-1.956326529,-1.942312125879998,0.421082969,0.880483331,0.557893942,stable
29-01-2024 20:00,-1.419049937,-1.330053439,-1.2166071925000006,0.276749189,0.624479472,0.089599244,unstable
29-01-2024 21:00,-1.643600461,-1.735536391,-1.7004060030999986,0.719238968,0.8003748,0.147401461,stable
29-01-2024 22:00,-1.574124862,-0.801527343,-0.6232944450999992,0.099610916,0.865360307,0.535657895,unstable
29-01-2024 23:00,-1.027872442,-1.209888821,-1.401977445089999,0.391620291,0.458666558,0.708631392,unstable
30-01-2024 00:00,-1.231929674,-0.535147287,-0.5166202569000005,0.576478359,0.97716821,0.486571263,unstable
30-01-2024 01:00,-1.173633948,-1.644055848,-0.5808436058999995,0.069275842,0.884788063,0.221058493,stable
30-01-2024 02:00,-0.587086018,-1.117862451,-1.170130635849999,0.611471194,0.437366052,0.753532569,stable
30-01-2024 03:00,-1.907549452,-1.493418371,-1.956323350679999,0.894385163,0.745285793,0.079037445,unstable
30-01-2024 04:00,-1.158463897,-1.615183363,-1.6853089891700006,0.675454656,0.65427729,0.711995069,unstable
30-01-2024 05:00,-0.601090764,-0.718031622,-1.954818642329998,0.103009432,0.574043157,0.267239472,stable
30-01-2024 06:00,-0.54209939,-1.639064082,-0.66566462973,0.527308616,0.846375453,0.627514783,unstable
30-01-2024 07:00,-0.982639449,-1.315442973,-1.84453699871,0.139102409,0.11884826,0.36778365,stable
30-01-2024 08:00,-1.606503274,-0.745570405,-0.8948990552799994,0.075695849,0.871635628,0.579256942,unstable
30-01-2024 09:00,-0.678434265,-0.659192642,-1.8270558749099985,0.638973139,0.735273659,0.428720644,unstable
30-01-2024 10:00,-1.066113105,-1.388389634,-1.7351268151199986,0.591910304,0.90418882,0.880957509,unstable
30-01-2024 11:00,-1.130754155,-1.485560361,-1.2207366006900013,0.756652953,0.179583999,0.846747947,unstable
30-01-2024 12:00,-1.330518982,-0.619317371,-1.2684581111099988,0.079473905,0.131098958,0.995150096,stable
30-01-2024 13:00,-0.597143486,-0.907468553,-1.306190753350001,0.467647357,0.315686279,0.988528877,stable
30-01-2024 14:00,-1.157433641,-1.162979472,-1.513675421079999,0.82311547,0.855509292,0.161125834,stable
30-01-2024 15:00,-1.424468478,-1.158232344,-0.9424491943400004,0.890979675,0.390405153,0.15787724,unstable
30-01-2024 16:00,-1.34683467,-1.368825574,-1.5615480423100012,0.231221099,0.684717399,0.375463336,stable
30-01-2024 17:00,-1.554173182,-1.577639626,-1.467691483739999,0.435016391,0.916424214,0.40834299,unstable
30-01-2024 18:00,-1.801413603,-0.561868252,-1.3881336033500014,0.59326284,0.559251059,0.301715527,stable
30-01-2024 19:00,-0.908077533,-1.845374258,-1.6068019437400007,0.897922491,0.329966648,0.678382943,unstable
30-01-2024 20:00,-1.381013202,-1.688884262,-1.4073363863300024,0.896544398,0.687931673,0.31077445,unstable
30-01-2024 21:00,-1.884818225,-1.753160981,-1.224644378449999,0.468795605,0.473749042,0.538459303,stable
30-01-2024 22:00,-0.709101235,-0.515415834,-1.6100711370000005,0.688684719,0.323807968,0.95796109,unstable
30-01-2024 23:00,-0.825915572,-0.57957618,-0.5309722215599999,0.705947676,0.699380273,0.350867325,unstable
31-01-2024 00:00,-0.800153538,-1.957879802,-1.0727857910099983,0.503173899,0.114772372,0.759039817,unstable
31-01-2024 01:00,-1.100006458,-1.954595721,-1.2761195454100012,0.619189581,0.886672526,0.658743852,unstable
31-01-2024 02:00,-1.031664962,-0.879518082,-1.34869212619,0.517308871,0.262834134,0.1390932,stable
31-01-2024 03:00,-1.35493259,-1.561648667,-0.9701693467799991,0.565145883,0.53520739,0.55594275,unstable
31-01-2024 04:00,-0.861829434,-0.629752142,-1.7475440222100007,0.482463619,0.85846361,0.230511068,unstable
31-01-2024 05:00,-0.699195936,-0.866936551,-1.0695243105200014,0.632948638,0.152552612,0.941440465,unstable
31-01-2024 06:00,-0.895775768,-1.850551105,-1.2910292940699986,0.663989286,0.244853916,0.541195369,unstable
31-01-2024 07:00,-0.789707178,-0.982494499,-0.8071825745999991,0.796978896,0.588828256,0.386864273,unstable
31-01-2024 08:00,-1.371956258,-1.440614512,-1.78549769216,0.584287605,0.528710069,0.789737356,unstable
31-01-2024 09:00,-1.629036091,-1.578538576,-1.2382038997900018,0.207741575,0.762868714,0.688636498,unstable
31-01-2024 10:00,-0.938313972,-1.050735581,-1.2373308710299995,0.770991325,0.241744688,0.507841017,unstable
31-01-2024 11:00,-0.853967207,-0.847260531,-1.5380743339099978,0.790963043,0.348198697,0.776355912,unstable
31-01-2024 12:00,-1.514661175,-0.578095964,-0.5833966724599996,0.455052824,0.467351166,0.843389333,unstable
31-01-2024 13:00,-1.740581752,-1.77055152,-0.7932008930600002,0.752729296,0.147058913,0.697733767,unstable
31-01-2024 14:00,-1.822566883,-0.764502928,-0.5044222636999994,0.186670029,0.64925039,0.477459082,unstable
31-01-2024 15:00,-1.177643352,-1.088384327,-1.1432621646599987,0.970239439,0.423673291,0.71113862,unstable
31-01-2024 16:00,-1.949467962,-1.608663901,-1.3242458712600007,0.131468204,0.788984351,0.383998016,stable
31-01-2024 17:00,-1.607852841,-1.992958964,-1.4794772936799987,0.788161317,0.805946141,0.81642706,unstable
31-01-2024 18:00,-1.210445854,-1.739244591,-1.5462457786100006,0.072210211,0.785276514,0.184545794,unstable
31-01-2024 19:00,-1.418345098,-0.650122459,-1.1150479051899993,0.168570599,0.790335225,0.211191302,stable
31-01-2024 20:00,-0.523517517,-0.804252037,-1.2207551267300005,0.670863823,0.084878031,0.329818334,unstable
31-01-2024 21:00,-0.812441119,-0.906500975,-1.7379552789500001,0.139166099,0.561913441,0.188042765,stable
31-01-2024 22:00,-1.886816093,-1.194045152,-1.1773341079399982,0.663950058,0.096742805,0.540615356,stable
31-01-2024 23:00,-1.087134422,-1.201095228,-1.126877794979999,0.247413759,0.990404472,0.183469097,unstable
01-02-2024 00:00,-1.809144254,-1.940327969,-1.6675705365099989,0.635094087,0.121142772,0.712583812,unstable
01-02-2024 01:00,-1.323074767,-1.071677303,-1.6394956346200003,0.358334272,0.577689442,0.306635027,stable
01-02-2024 02:00,-0.555399387,-0.523021213,-0.5644057568200012,0.640147048,0.762949652,0.299144888,stable
01-02-2024 03:00,-0.81878215,-0.702082881,-0.646487862929999,0.582920468,0.497785533,0.05813471,unstable
01-02-2024 04:00,-1.170536363,-1.920639953,-1.0065580963199992,0.827792402,0.887842898,0.133409509,unstable
01-02-2024 05:00,-0.657883617,-1.173839012,-0.5331448552099993,0.772185211,0.654822834,0.450541517,unstable
01-02-2024 06:00,-1.168511392,-1.697625298,-1.7929241950100014,0.249217155,0.951084638,0.940593346,stable
01-02-2024 07:00,-1.871726035,-1.468352836,-1.393025077209998,0.483919218,0.157152893,0.355277316,stable
01-02-2024 08:00,-1.658604301,-1.766801532,-1.1952586618499994,0.154312942,0.740428813,0.587031314,stable
